,Bacteria;Abditibacteriota;Abditibacteria,Bacteria;Acidobacteriota;Aminicenantia,Bacteria;Acidobacteriota;Blastocatellia,Bacteria;Actinobacteriota;Acidimicrobiia,Bacteria;Actinobacteriota;Actinobacteria,Bacteria;Actinobacteriota;Coriobacteriia,Bacteria;Actinobacteriota;Thermoleophilia,Bacteria;Bacteroidota;Bacteroidia,Bacteria;Bdellovibrionota;Bdellovibrionia,Bacteria;Bdellovibrionota;Oligoflexia,Bacteria;Campilobacterota;Campylobacteria,Bacteria;Chloroflexi;Anaerolineae,Bacteria;Cyanobacteria;Vampirivibrionia,Bacteria;Dependentiae;Babeliae,Bacteria;Desulfobacterota;Desulfovibrionia,Bacteria;Desulfobacterota;Desulfuromonadia,Bacteria;Desulfobacterota;uncultured,Bacteria;Elusimicrobiota;Elusimicrobia,Bacteria;Elusimicrobiota;Lineage IIa,Bacteria;Fibrobacterota;Fibrobacteria,Bacteria;Firmicutes;Bacilli,Bacteria;Firmicutes;Clostridia,Bacteria;Firmicutes;Incertae Sedis,Bacteria;Firmicutes;Limnochordia,Bacteria;Firmicutes;Moorellia,Bacteria;Firmicutes;Negativicutes,Bacteria;Firmicutes;uncultured,Bacteria;Fusobacteriota;Fusobacteriia,Bacteria;Myxococcota;Polyangia,Bacteria;Myxococcota;bacteriap25,Bacteria;Nitrospirota;Nitrospiria,Bacteria;Patescibacteria;Saccharimonadia,Bacteria;Proteobacteria;Alphaproteobacteria,Bacteria;Proteobacteria;Gammaproteobacteria,Bacteria;Spirochaetota;Brachyspirae,Bacteria;Spirochaetota;Spirochaetia,Bacteria;Synergistota;Synergistia,Bacteria;Verrucomicrobiota;Lentisphaeria,Bacteria;Verrucomicrobiota;Verrucomicrobiae,Bacteria;Acidobacteriota;Subgroup 5,Bacteria;Cyanobacteria;Cyanobacteriia,Bacteria;Acidobacteriota;Subgroup 19,Bacteria;Acidobacteriota;Vicinamibacteria,Bacteria;Chloroflexi;Chloroflexia,Bacteria;Desulfobacterota;Syntrophia,Bacteria;Firmicutes;Syntrophomonadia,Bacteria;Myxococcota;Myxococcia,Bacteria;Patescibacteria;Gracilibacteria,Bacteria;Patescibacteria;Parcubacteria,Bacteria;SAR324 clade(Marine group B);uncultured delta proteobacterium,label
796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,760.0,0.0,6003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,7844.0,1.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,12.0,1
797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,281.0,0.0,2469.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1096.0,4092.0,0.0,0.0,0.0,407.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1197.0,0.0,0.0,0.0,0.0,0.0,1.0,0
798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1103.0,0.0,2657.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,22533.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3359.0,0.0,0.0,0.0,0.0,0.0,0.0,1
799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,8832.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,4216.0,3.0,0.0,0.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,1
800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,5323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,2986.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,1
801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,23.0,0.0,9158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,796.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12306.0,0.0,0.0,0.0,0.0,0.0,0.0,1
802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1167.0,0.0,8519.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,5950.0,0.0,0.0,0.0,1859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2864.0,0.0,0.0,0.0,0.0,0.0,10.0,0
803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2266.0,4848.0,0.0,0.0,0.0,12416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1
804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,6163.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,3223.0,0.0,0.0,0.0,992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0
805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,0.0,11750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,5960.0,0.0,0.0,0.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4121.0,0.0,0.0,0.0,0.0,0.0,0.0,1
806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,524.0,0.0,2504.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,972.0,4027.0,0.0,0.0,0.0,684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3872.0,0.0,0.0,0.0,0.0,0.0,0.0,0
807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,106.0,0.0,4873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,4407.0,0.0,1.0,0.0,1628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1331.0,0.0,0.0,0.0,0.0,0.0,0.0,0
808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,546.0,0.0,10674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.0,0.0,0.0,0.0,0.0,0.0,0.0,823.0,10830.0,0.0,0.0,0.0,7372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,19958.0,0.0,0.0,0.0,0.0,0.0,0.0,1
809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,126.0,0.0,5163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,1242.0,11674.0,3.0,0.0,0.0,4186.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0
810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,535.0,0.0,2993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.0,20304.0,0.0,0.0,0.0,8470.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,2579.0,0.0,0.0,0.0,0.0,0.0,0.0,0
811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,10267.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,6986.0,1.0,0.0,0.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,141.0,0.0,0.0,0.0,0.0,0.0,1.0,1
812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,379.0,0.0,12702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.0,12214.0,0.0,0.0,0.0,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2293.0,0.0,0.0,0.0,0.0,0.0,0.0,0
813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,140.0,0.0,7397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,11760.0,0.0,0.0,0.0,2118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,4
814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,699.0,0.0,5324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1084.0,6838.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,1
815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,692.0,0.0,7891.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,612.0,9370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,3860.0,0.0,1989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2068.0,31898.0,0.0,0.0,0.0,1462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,3
817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,125.0,0.0,7779.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,8115.0,0.0,2.0,0.0,1733.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0
818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,9712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3087.0,0.0,0.0,0.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1
819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,328.0,0.0,11194.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,8982.0,8.0,0.0,0.0,1058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1770.0,0.0,0.0,1.0,0.0,0.0,0.0,1
820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,210.0,0.0,6075.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,6163.0,0.0,0.0,0.0,381.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9048.0,0.0,0.0,0.0,0.0,0.0,0.0,1
821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,0.0,19043.0,0.0,0.0,0.0,0.0,0.0,0.0,686.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,14550.0,2.0,0.0,0.0,3510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2148.0,0.0,0.0,0.0,0.0,0.0,0.0,1
822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,48.0,0.0,4789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,7437.0,0.0,0.0,0.0,11059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0
823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2349.0,0.0,4163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,3013.0,8890.0,0.0,1.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,6.0,0.0,0.0,1
824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1213.0,0.0,5805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1591.0,7670.0,0.0,0.0,0.0,1717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0
825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,10704.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1339.0,11815.0,0.0,0.0,0.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0
826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,154.0,0.0,5878.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,4140.0,4.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,934.0,0.0,0.0,0.0,0.0,0.0,1.0,2
827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,405.0,0.0,10400.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,2095.0,5585.0,0.0,0.0,0.0,830.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1106.0,0.0,0.0,0.0,0.0,0.0,0.0,1
828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,87.0,0.0,5189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,924.0,6995.0,0.0,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0,0.0,0.0,0.0,0.0,0.0,0.0,0
829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,165.0,0.0,2610.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,4472.0,0.0,0.0,0.0,4227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5734.0,0.0,0.0,0.0,0.0,0.0,1.0,0
830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,280.0,0.0,7812.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,1105.0,11116.0,0.0,0.0,0.0,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3182.0,0.0,0.0,0.0,0.0,0.0,1.0,1
831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,179.0,0.0,4488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,388.0,9235.0,0.0,0.0,0.0,12380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1
832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,121.0,0.0,18526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,893.0,8737.0,0.0,0.0,0.0,1417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,1
833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1924.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1790.0,6327.0,0.0,1.0,0.0,586.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0
834,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,283.0,0.0,12675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,12429.0,0.0,3.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,1
835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,33035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,7032.0,4.0,0.0,0.0,731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,15.0,0.0,0.0,0.0,0.0,1
836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,224.0,0.0,2784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1424.0,9787.0,1.0,0.0,0.0,152.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0,0
837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,0.0,494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,2786.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17288.0,0.0,0.0,0.0,0.0,0.0,0.0,0
838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,42.0,0.0,6962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,8869.0,0.0,0.0,0.0,3548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0
839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,758.0,0.0,8415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,8435.0,1.0,0.0,0.0,222.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,562.0,0.0,0.0,0.0,0.0,0.0,0.0,4
840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,524.0,0.0,2843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,1525.0,3823.0,0.0,0.0,0.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,1
841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,454.0,0.0,5808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1553.0,8623.0,0.0,0.0,0.0,1058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,989.0,0.0,0.0,0.0,0.0,0.0,0.0,0
842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,9115.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1117.0,9576.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,1
843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,113.0,0.0,12454.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,5004.0,0.0,2.0,0.0,5620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,2.0,0
844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,0.0,1005.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,6389.0,0.0,0.0,0.0,5476.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,2
845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,485.0,0.0,7099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,5390.0,9.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2380.0,0.0,0.0,1.0,0.0,0.0,4.0,1
846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,22.0,0.0,5751.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,808.0,9929.0,0.0,0.0,0.0,3103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0
847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,143.0,0.0,12735.0,0.0,0.0,13.0,0.0,0.0,0.0,67.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1474.0,11540.0,0.0,0.0,0.0,1824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.0,0.0,0.0,0.0,0.0,0.0,5.0,1
848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,283.0,7.0,1096.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,879.0,17092.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1233.0,0.0,0.0,0.0,0.0,0.0,0.0,0
849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,110.0,0.0,15133.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,7547.0,0.0,0.0,0.0,2646.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3682.0,0.0,0.0,0.0,0.0,0.0,0.0,0
850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,373.0,0.0,6742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.0,4543.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1034.0,0.0,7956.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2343.0,10751.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0
852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,205.0,0.0,8175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,6302.0,0.0,0.0,0.0,1355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,0
853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,16024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,4460.0,0.0,0.0,0.0,1680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5272.0,0.0,0.0,0.0,0.0,0.0,0.0,2
854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,209.0,0.0,3639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,4063.0,0.0,0.0,0.0,3069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.0,0.0,0.0,0.0,1.0,0.0,14.0,0
855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,90.0,0.0,9040.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,809.0,7688.0,0.0,1.0,0.0,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1060.0,0.0,0.0,0.0,61.0,0.0,0.0,0
856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,99.0,0.0,3532.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,5391.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1
857,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,673.0,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,5746.0,0.0,0.0,0.0,3732.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,0.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0
